https://docs.google.com/spreadsheets/d/1UBp9SK2UdohmhUXJhjEPVffqDrQJsMDKhvjQCHCjs5o/edit	Default Configuration for BSC | default.csv | https://docs.google.com/spreadsheets/d/1UBp9SK2UdohmhUXJhjEPVffqDrQJsMDKhvjQCHCjs5o/edit | USB
https://docs.google.com/spreadsheets/d/1w-LrAI-14rg2eC3kSBrMRk0hp3uXfUuy7x47T-pb530/edit	Default Configuration for Mouthpiece Only | default.csv | https://docs.google.com/spreadsheets/d/1w-LrAI-14rg2eC3kSBrMRk0hp3uXfUuy7x47T-pb530/edit | USB
https://docs.google.com/spreadsheets/d/1UD9fX_TiPWP_Vk2hwN5dFoZdfRL9hrwewtf3DJMssEk/edit	Default Configuration for PS4 with CronusMax | default.csv | https://docs.google.com/spreadsheets/d/1UD9fX_TiPWP_Vk2hwN5dFoZdfRL9hrwewtf3DJMssEk/edit | USB
https://docs.google.com/spreadsheets/d/142Em6Lyr8zT0f3RNI1rjBw92MQWpehcOAuvU6sHzxds/edit	Default Configuration | default.csv | https://docs.google.com/spreadsheets/d/142Em6Lyr8zT0f3RNI1rjBw92MQWpehcOAuvU6sHzxds/edit | USB
https://docs.google.com/spreadsheets/d/1-LNV-ifp4LwmFWejG6SfE4N_yHf5v9DMXpAWL5gtAzU/edit	Default PS4 PCPROG | default.csv | https://docs.google.com/spreadsheets/d/1-LNV-ifp4LwmFWejG6SfE4N_yHf5v9DMXpAWL5gtAzU/edit | USB
https://docs.google.com/spreadsheets/d/1Gbog-Tfim87kAev6qCw7-mfBn4eu229lsp5SZnsxr4U/edit	Default Preferences - FPS PS4 | prefs.csv | https://docs.google.com/spreadsheets/d/1Gbog-Tfim87kAev6qCw7-mfBn4eu229lsp5SZnsxr4U/edit | USB | 4 | UltraStik
https://docs.google.com/spreadsheets/d/1BAId__D321X5QJta-ILaoc3vWgXJa3e1fSp-u5c51rI/edit	Default Preferences - FPS | prefs.csv | https://docs.google.com/spreadsheets/d/1BAId__D321X5QJta-ILaoc3vWgXJa3e1fSp-u5c51rI/edit | USB | 0 | UltraStik
https://docs.google.com/spreadsheets/d/1wqTr6L-SA6uvEnNaPM-HEER3XAeneISzX9ZD8CEBWy4/edit	Default Preferences | prefs.csv | https://docs.google.com/spreadsheets/d/1wqTr6L-SA6uvEnNaPM-HEER3XAeneISzX9ZD8CEBWy4/edit | USB | 0 | UltraStik
https://docs.google.com/spreadsheets/d/1jfXQU1K210t5Nk0t-bHzMOg6ZvxUDnokO74Yvgf-SpE/edit	Default game controller with Bluetooth Mouse | default-bt.csv | https://docs.google.com/spreadsheets/d/1jfXQU1K210t5Nk0t-bHzMOg6ZvxUDnokO74Yvgf-SpE/edit | BlueTooth
https://docs.google.com/spreadsheets/d/1MVg8cIwlpiN9TTmRIMB3-vWpbEebJq5Wmt5qDp2yObo/edit	Destiny UltraStik | destiny.csv | https://docs.google.com/spreadsheets/d/1MVg8cIwlpiN9TTmRIMB3-vWpbEebJq5Wmt5qDp2yObo/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1SQouaAS7jkhmTpQ5TxwFAicCPwor9qXv7r-ostKDAH0/edit	Destiny | destiny.csv | https://docs.google.com/spreadsheets/d/1SQouaAS7jkhmTpQ5TxwFAicCPwor9qXv7r-ostKDAH0/edit | USB
https://docs.google.com/spreadsheets/d/1z-Oeg_swPyB_zCjG8_qCzZoKZ-hN8GKqM3C7k3ltzns/edit	Devil May Cry | dmc.csv | https://docs.google.com/spreadsheets/d/1z-Oeg_swPyB_zCjG8_qCzZoKZ-hN8GKqM3C7k3ltzns/edit | USB
https://docs.google.com/spreadsheets/d/1iuu_RMmVJpIrr9xgDTIZZsYAieCulFBBYvSX2hRqiso/edit	Digital Inputs Test using USB socket | ditest.csv | https://docs.google.com/spreadsheets/d/1iuu_RMmVJpIrr9xgDTIZZsYAieCulFBBYvSX2hRqiso/edit | USB
https://docs.google.com/spreadsheets/d/1pChL-X3yV3QKqSLiAbvFHPSylIQAaDNte0phwxzyouE/edit	Digital Inputs Test | ditest.csv | https://docs.google.com/spreadsheets/d/1pChL-X3yV3QKqSLiAbvFHPSylIQAaDNte0phwxzyouE/edit | USB
https://docs.google.com/spreadsheets/d/1QGb8ZBUQBjVXWQdY6zylhXSIgKSZpRGVig3ohafmPDc/edit	Dual Shock 3 UltraStik | ds3.csv | https://docs.google.com/spreadsheets/d/1QGb8ZBUQBjVXWQdY6zylhXSIgKSZpRGVig3ohafmPDc/edit | USB | 1 | UltraStik
https://docs.google.com/spreadsheets/d/1wpEKfasdEPPDuDsZXsNli3D7zMMB5iA_l9KmCkzp5W4/edit	Dual Shock 3 | ds3.csv | https://docs.google.com/spreadsheets/d/1wpEKfasdEPPDuDsZXsNli3D7zMMB5iA_l9KmCkzp5W4/edit | USB | 1
https://docs.google.com/spreadsheets/d/1Husu2QRmFEE7v2UbgeJNGO2qoz4ooa0x2nHSqYJtRu8/edit	Dual UltraStiks | ultra2.csv | https://docs.google.com/spreadsheets/d/1Husu2QRmFEE7v2UbgeJNGO2qoz4ooa0x2nHSqYJtRu8/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1cjzAsSRdQdt32Ja9h6KDf90lxn_08Qb0n3XuJz1ARa8/edit	Elite Dangerous PC | elite.csv | https://docs.google.com/spreadsheets/d/1cjzAsSRdQdt32Ja9h6KDf90lxn_08Qb0n3XuJz1ARa8/edit | USB
https://docs.google.com/spreadsheets/d/17PzKSXK0FBZN6AOLnQVxk0KzR1L_kcjOYnEcG0dyOL0/edit	Example PC Weapon Selectors | test.csv | https://docs.google.com/spreadsheets/d/17PzKSXK0FBZN6AOLnQVxk0KzR1L_kcjOYnEcG0dyOL0/edit | USB
https://docs.google.com/spreadsheets/d/1f9J51f__Vexir70tltRkZuBwsReCDm-uaQZCIpuE1Bo/edit	FPV Freerider | fpv.csv | https://docs.google.com/spreadsheets/d/1f9J51f__Vexir70tltRkZuBwsReCDm-uaQZCIpuE1Bo/edit | USB
https://docs.google.com/spreadsheets/d/1bdilXJ3XNPkSib6t_Jv9eUs8Dbdl309GhfVO26538Xw/edit	Fadi Default | default.csv | https://docs.google.com/spreadsheets/d/1bdilXJ3XNPkSib6t_Jv9eUs8Dbdl309GhfVO26538Xw/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/11y7DgYio3LH-uxSr8OxFFWeIiPXa_cabC6guIGLiXnk/edit	Far Cry 4 | farcry.csv | https://docs.google.com/spreadsheets/d/11y7DgYio3LH-uxSr8OxFFWeIiPXa_cabC6guIGLiXnk/edit | USB
https://docs.google.com/spreadsheets/d/1IXELetNPTwGKBm-ywDSS8mO9_dRcRGym6YZVU064B5M/edit	Far Cry 5 | farcry5.csv | https://docs.google.com/spreadsheets/d/1IXELetNPTwGKBm-ywDSS8mO9_dRcRGym6YZVU064B5M/edit | USB
https://docs.google.com/spreadsheets/d/1v-F3Fb-Q0JyFzrKQ48ZCA-yrFUR-En7EQFoJKVzLA-k/edit	Fire on release | default.csv | https://docs.google.com/spreadsheets/d/1v-F3Fb-Q0JyFzrKQ48ZCA-yrFUR-En7EQFoJKVzLA-k/edit | USB
https://docs.google.com/spreadsheets/d/1jxaFtfdx34mpbdY18ytuoXD78sorS4x3tkMx8meinCs/edit	Forza Motorsports 5 UltraStik | forza5.csv | https://docs.google.com/spreadsheets/d/1jxaFtfdx34mpbdY18ytuoXD78sorS4x3tkMx8meinCs/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1gNTQ9jN5cG_ONfApZf0Au4WreNVpJ_BjaYMC7Llwp14/edit	Forza Motorsports 5 | forza5.csv | https://docs.google.com/spreadsheets/d/1gNTQ9jN5cG_ONfApZf0Au4WreNVpJ_BjaYMC7Llwp14/edit | USB
https://docs.google.com/spreadsheets/d/1TRP_eylzZEzMQTKoY26hHLYQrrGJ_wjJGDLu6h6ZtmY/edit	GTA V Cheat codes | GTA cheat.csv | https://docs.google.com/spreadsheets/d/1TRP_eylzZEzMQTKoY26hHLYQrrGJ_wjJGDLu6h6ZtmY/edit | USB
https://docs.google.com/spreadsheets/d/1_s1dFwj7zQo7xzro0RzC1UqTpTadpQUL3Qp_dGJBJkA/edit	Ghostbusters | ghstb.csv | https://docs.google.com/spreadsheets/d/1_s1dFwj7zQo7xzro0RzC1UqTpTadpQUL3Qp_dGJBJkA/edit | USB
https://docs.google.com/spreadsheets/d/1B7Fxx7SREQSEJlWchM4_HmeXEEavXP2pDa8qwMFsLdU/edit	Ghosts | ghosts.csv | https://docs.google.com/spreadsheets/d/1B7Fxx7SREQSEJlWchM4_HmeXEEavXP2pDa8qwMFsLdU/edit | USB
https://docs.google.com/spreadsheets/d/1nkM6KY8jIOm1rOjZ6ImgiE0w2W8w8QZ8E2C1JMRCycY/edit	Gran Turismo Sport | granturismo.csv | https://docs.google.com/spreadsheets/d/1nkM6KY8jIOm1rOjZ6ImgiE0w2W8w8QZ8E2C1JMRCycY/edit | USB
https://docs.google.com/spreadsheets/d/1EhNKF-FZqwb01XEF6_elpDEJASjb-QB3QQ-jgZ0nbJ4/edit	Grand Theft Auto 5 PC | gta5pc.csv | https://docs.google.com/spreadsheets/d/1EhNKF-FZqwb01XEF6_elpDEJASjb-QB3QQ-jgZ0nbJ4/edit | USB
https://docs.google.com/spreadsheets/d/1VV26NcHVW9-1L3ECM0NlsJ7zH7XjBQ9qA3IyvQABbl4/edit	Grand Theft Auto PS4-XBox One | gta.csv | https://docs.google.com/spreadsheets/d/1VV26NcHVW9-1L3ECM0NlsJ7zH7XjBQ9qA3IyvQABbl4/edit | USB
https://docs.google.com/spreadsheets/d/173WUmpyEE1mUyZFD-JHtlngoVyIgWu7CCq9oRmUFYkA/edit	Grand Theft Auto | gta.csv | https://docs.google.com/spreadsheets/d/173WUmpyEE1mUyZFD-JHtlngoVyIgWu7CCq9oRmUFYkA/edit | USB
https://docs.google.com/spreadsheets/d/1dYPr5lhu47GmIiPhlaRXmlAVfqJnTQ72JCDdfG6MKSA/edit	HORI Flex Controller | HORIflex.csv | https://docs.google.com/spreadsheets/d/1dYPr5lhu47GmIiPhlaRXmlAVfqJnTQ72JCDdfG6MKSA/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1VExeLN7fuVnP2AiMUyToZlRkyI-K0BH3Tv0JiItPzfk/edit	HalfLife | halflife.csv | https://docs.google.com/spreadsheets/d/1VExeLN7fuVnP2AiMUyToZlRkyI-K0BH3Tv0JiItPzfk/edit | USB
https://docs.google.com/spreadsheets/d/1Ve7kzYEHkHJj--mWQcrzLVvnM62p0snLcbMOjoARcKw/edit	Halo Infinite | Halo Infinite WASD.csv | https://docs.google.com/spreadsheets/d/1Ve7kzYEHkHJj--mWQcrzLVvnM62p0snLcbMOjoARcKw/edit | USB
https://docs.google.com/spreadsheets/d/1TgkBFb_ZTvwcDaKHZ8XiglspZAK4Nd8ZxQr6hKUcAwc/edit	Heiko/World of Warship PC | wows.csv | https://docs.google.com/spreadsheets/d/1TgkBFb_ZTvwcDaKHZ8XiglspZAK4Nd8ZxQr6hKUcAwc/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/12FT30Ec5vWOU96wIYWHLM-2VM0GyGklEQrHLThWa_nw/edit	Journey UltraStik | journey.csv | https://docs.google.com/spreadsheets/d/12FT30Ec5vWOU96wIYWHLM-2VM0GyGklEQrHLThWa_nw/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1mcndPYuI8NFSmo2i31LvFFAaQplXBNi8IzJlvoGd8Ug/edit	Journey | journey.csv | https://docs.google.com/spreadsheets/d/1mcndPYuI8NFSmo2i31LvFFAaQplXBNi8IzJlvoGd8Ug/edit | USB
https://docs.google.com/spreadsheets/d/1_evAFm7cl-6BeH1i998wi9m6im8JTjnNfdfxU9nHPDY/edit	Keyboard Test | keyboard.csv | https://docs.google.com/spreadsheets/d/1_evAFm7cl-6BeH1i998wi9m6im8JTjnNfdfxU9nHPDY/edit | USB
https://docs.google.com/spreadsheets/d/1RcFJ1fcDPrDhmDBgo84QhTybosCnyq-3xTpsDnuY29w/edit	Little Big Planet | lbp.csv | https://docs.google.com/spreadsheets/d/1RcFJ1fcDPrDhmDBgo84QhTybosCnyq-3xTpsDnuY29w/edit | USB
https://docs.google.com/spreadsheets/d/1LOEaUmdGfa-eQUuc7vLhCQkXRDZFXIo0JcKPCm4MEYY/edit	MLB13 | mlb13.csv | https://docs.google.com/spreadsheets/d/1LOEaUmdGfa-eQUuc7vLhCQkXRDZFXIo0JcKPCm4MEYY/edit | USB
https://docs.google.com/spreadsheets/d/1KAlwXwUDLDZBJdDMx06HrVbtfATt-6dGPZ2JuFIPSyo/edit	MX vs ATV Supercross Encore - Steam | mxvsatv.csv | https://docs.google.com/spreadsheets/d/1KAlwXwUDLDZBJdDMx06HrVbtfATt-6dGPZ2JuFIPSyo/edit | USB | 2
https://docs.google.com/spreadsheets/d/1Uc2IR9Em5cAySG8K1quFcYKzZek9MsgnqzGlcGOL0WQ/edit	MX vs ATV Unleashed - Steam | mxvsatvu.csv | https://docs.google.com/spreadsheets/d/1Uc2IR9Em5cAySG8K1quFcYKzZek9MsgnqzGlcGOL0WQ/edit | USB | 2
https://docs.google.com/spreadsheets/d/1HecQOiDXP5m1MT339oVTZ2yY-NPqeMunW2eJd_PED8o/edit	Mac | default.csv | https://docs.google.com/spreadsheets/d/1HecQOiDXP5m1MT339oVTZ2yY-NPqeMunW2eJd_PED8o/edit | USB | 0
https://docs.google.com/spreadsheets/d/1rEDy-PvZCX7cUb_6bDeVytnjBmiv3AzCQK0ufqjFJv8/edit	Madden | Maddness.csv | https://docs.google.com/spreadsheets/d/1rEDy-PvZCX7cUb_6bDeVytnjBmiv3AzCQK0ufqjFJv8/edit | USB
https://docs.google.com/spreadsheets/d/1v8m-dcp3lBb9d4fL0jb_53U1Kjy9co1wQU0MW3mRzvc/edit	Matt Victor COD Black Ops 3 | codbo3ps.csv | https://docs.google.com/spreadsheets/d/1v8m-dcp3lBb9d4fL0jb_53U1Kjy9co1wQU0MW3mRzvc/edit | USB
https://docs.google.com/spreadsheets/d/1nkiCnbG_kxJL6suR6DlPK610tDJjel8sY86eyTYgQdA/edit	Matt Victor CODMW | codmw.csv | https://docs.google.com/spreadsheets/d/1nkiCnbG_kxJL6suR6DlPK610tDJjel8sY86eyTYgQdA/edit | USB | UltraStik
https://docs.google.com/spreadsheets/d/1J8z-OnCSu_Po29M70KFtwRnB0JG0chdO17WPkkkOlYo/edit	Matt Victor DOOM | doom.csv | https://docs.google.com/spreadsheets/d/1J8z-OnCSu_Po29M70KFtwRnB0JG0chdO17WPkkkOlYo/edit | USB
